unit_nr,time_cycles,setting_1,setting_2,setting_3,s_1,s_2,s_3,s_4,s_5,s_6,s_7,s_8,s_9,s_10,s_11,s_12,s_13,s_14,s_15,s_16,s_17,s_18,s_19,s_20,s_21
2,217,0.0029,-0.0001,100.0,518.67,642.03,1590.17,1411.89,14.62,21.6,548.73,2388.27,9052.28,1.3,48.1,514.79,2388.2,8136.93,8.61,0.03,394,2388,100.0,38.31,22.8487
2,218,-0.0013,-0.0003,100.0,518.67,641.7,1594.4,1420.9,14.62,21.6,547.98,2388.28,9068.57,1.3,48.02,515.51,2388.16,8147.84,8.573,0.03,395,2388,100.0,38.21,22.9615
2,219,-0.0021,-0.0,100.0,518.67,642.62,1597.65,1419.13,14.62,21.6,548.09,2388.28,9079.27,1.3,47.71,515.0,2388.22,8138.12,8.571,0.03,394,2388,100.0,38.17,22.8483
2,220,0.0042,-0.0,100.0,518.67,642.14,1595.96,1417.65,14.62,21.6,548.51,2388.2,9064.48,1.3,48.07,515.37,2388.15,8146.28,8.615,0.03,394,2388,100.0,38.27,22.905
2,221,0.0014,0.0002,100.0,518.67,642.56,1598.3,1419.25,14.62,21.6,548.01,2388.23,9073.92,1.3,48.07,515.46,2388.17,8141.13,8.567,0.03,396,2388,100.0,38.21,23.0174
2,222,-0.0033,-0.0002,100.0,518.67,642.17,1597.69,1415.52,14.62,21.6,547.14,2388.17,9069.6,1.3,47.8,515.32,2388.18,8129.81,8.642,0.03,396,2388,100.0,38.08,22.8666
2,223,-0.0046,-0.0002,100.0,518.67,642.36,1593.08,1415.83,14.62,21.6,548.26,2388.21,9067.19,1.3,47.96,514.93,2388.1,8153.27,8.606,0.03,396,2388,100.0,38.23,22.9186
2,224,-0.0035,-0.0001,100.0,518.67,642.16,1600.23,1416.8,14.62,21.6,548.11,2388.2,9068.11,1.3,48.01,515.07,2388.14,8139.24,8.643,0.03,393,2388,100.0,38.29,22.8629
2,225,-0.0027,0.0004,100.0,518.67,642.36,1598.17,1417.31,14.62,21.6,548.06,2388.23,9069.99,1.3,48.15,515.12,2388.12,8138.05,8.533,0.03,395,2388,100.0,38.04,22.9107
2,226,0.0017,-0.0001,100.0,518.67,642.6,1590.07,1418.94,14.62,21.6,546.67,2388.37,9066.81,1.3,47.87,514.78,2388.15,8140.28,8.6,0.03,395,2388,100.0,38.24,22.8869
2,227,-0.0039,-0.0,100.0,518.67,641.59,1595.55,1410.32,14.62,21.6,548.46,2388.19,9075.89,1.3,47.93,516.34,2388.14,8131.78,8.618,0.03,395,2388,100.0,38.12,22.8806
2,228,-0.0001,0.0004,100.0,518.67,641.71,1594.6,1416.8,14.62,21.6,548.43,2388.23,9066.0,1.3,48.07,515.49,2388.14,8148.11,8.579,0.03,395,2388,100.0,38.14,22.9704
2,229,-0.0064,0.0001,100.0,518.67,642.21,1589.53,1415.6,14.62,21.6,547.97,2388.11,9078.49,1.3,47.9,515.76,2388.2,8131.45,8.619,0.03,395,2388,100.0,38.02,22.9594
2,230,-0.0016,-0.0003,100.0,518.67,642.1,1595.43,1414.2,14.62,21.6,546.79,2388.2,9066.7,1.3,48.25,515.33,2388.21,8142.48,8.586,0.03,395,2388,100.0,38.17,22.9295
2,231,0.0027,0.0001,100.0,518.67,642.5,1591.76,1412.83,14.62,21.6,547.75,2388.22,9073.55,1.3,47.88,515.39,2388.2,8117.29,8.665,0.03,395,2388,100.0,38.01,22.9055
2,232,0.0001,-0.0,100.0,518.67,642.46,1596.94,1415.74,14.62,21.6,547.47,2388.33,9055.95,1.3,48.03,515.37,2388.2,8132.0,8.55,0.03,395,2388,100.0,38.19,22.9703
2,233,-0.0025,0.0003,100.0,518.67,642.81,1593.61,1409.45,14.62,21.6,547.51,2388.27,9063.13,1.3,48.21,514.76,2388.08,8155.46,8.535,0.03,395,2388,100.0,38.42,22.8935
2,234,-0.0022,-0.0,100.0,518.67,642.21,1595.27,1417.33,14.62,21.6,548.49,2388.26,9073.75,1.3,47.93,515.94,2388.15,8145.56,8.576,0.03,394,2388,100.0,38.22,22.8702
2,235,-0.0017,-0.0002,100.0,518.67,642.4,1592.94,1414.27,14.62,21.6,546.3,2388.17,9070.7,1.3,47.92,515.8,2388.21,8150.91,8.659,0.03,395,2388,100.0,38.21,22.8614
2,236,0.0049,0.0006,100.0,518.67,642.24,1596.03,1420.24,14.62,21.6,547.03,2388.29,9068.72,1.3,48.05,514.83,2388.08,8145.17,8.633,0.03,395,2388,100.0,38.27,22.8537
2,237,-0.0021,-0.0,100.0,518.67,642.22,1597.22,1411.76,14.62,21.6,548.57,2388.25,9078.16,1.3,47.89,515.76,2388.22,8152.75,8.606,0.03,393,2388,100.0,38.11,22.8558
2,238,-0.002,0.0,100.0,518.67,642.14,1592.48,1410.69,14.62,21.6,548.04,2388.22,9064.12,1.3,47.97,515.36,2388.19,8105.9,8.638,0.03,396,2388,100.0,38.07,22.8368
2,239,-0.0009,-0.0002,100.0,518.67,642.31,1589.15,1410.52,14.62,21.6,546.78,2388.31,9071.16,1.3,47.8,515.49,2388.16,8137.03,8.616,0.03,396,2388,100.0,38.21,22.9425
2,240,0.0008,-0.0004,100.0,518.67,642.14,1603.86,1417.95,14.62,21.6,548.15,2388.26,9070.81,1.3,48.03,514.28,2388.17,8157.07,8.591,0.03,396,2388,100.0,38.22,22.8364
2,241,-0.0009,-0.0003,100.0,518.67,642.05,1591.21,1411.51,14.62,21.6,546.73,2388.26,9064.45,1.3,48.19,515.78,2388.21,8146.27,8.603,0.03,394,2388,100.0,38.3,22.8422
2,242,0.0013,0.0003,100.0,518.67,642.13,1598.23,1418.23,14.62,21.6,546.97,2388.19,9064.51,1.3,48.07,515.13,2388.15,8119.74,8.625,0.03,397,2388,100.0,38.18,22.9089
2,243,0.0011,0.0001,100.0,518.67,642.5,1596.35,1413.99,14.62,21.6,547.08,2388.27,9066.1,1.3,48.09,515.29,2388.21,8158.09,8.614,0.03,394,2388,100.0,38.11,22.8789
2,244,-0.0037,0.0004,100.0,518.67,642.31,1596.35,1420.77,14.62,21.6,547.54,2388.25,9067.23,1.3,47.95,515.88,2388.15,8151.15,8.556,0.03,396,2388,100.0,38.22,22.8798
2,245,-0.0005,0.0001,100.0,518.67,642.85,1589.95,1418.49,14.62,21.6,547.16,2388.24,9065.35,1.3,48.05,514.46,2388.22,8121.28,8.63,0.03,395,2388,100.0,38.04,22.8833
2,246,-0.0031,0.0,100.0,518.67,641.93,1596.67,1411.73,14.62,21.6,547.32,2388.22,9068.39,1.3,47.86,515.32,2388.26,8176.36,8.617,0.03,396,2388,100.0,37.99,22.9466
2,247,0.0016,-0.0001,100.0,518.67,642.6,1594.56,1413.66,14.62,21.6,546.48,2388.31,9060.49,1.3,47.92,514.52,2388.21,8135.51,8.575,0.03,395,2388,100.0,38.12,22.8106
2,248,-0.0023,0.0006,100.0,518.67,642.08,1594.4,1414.09,14.62,21.6,547.46,2388.31,9066.56,1.3,47.9,515.59,2388.17,8163.73,8.549,0.03,396,2388,100.0,38.28,22.8503
2,249,-0.0005,0.0001,100.0,518.67,642.16,1594.47,1414.27,14.62,21.6,547.8,2388.28,9071.09,1.3,48.17,514.79,2388.13,8135.78,8.617,0.03,395,2388,100.0,38.08,22.8404
2,250,0.0042,-0.0008,100.0,518.67,642.26,1600.63,1416.17,14.62,21.6,547.09,2388.23,9051.23,1.3,48.1,514.51,2388.13,8137.08,8.67,0.03,397,2388,100.0,38.13,22.8412
2,251,-0.0024,0.0001,100.0,518.67,642.76,1594.75,1406.23,14.62,21.6,547.59,2388.18,9070.65,1.3,48.13,514.84,2388.14,8155.31,8.607,0.03,394,2388,100.0,37.95,22.9258
2,252,0.0012,0.0,100.0,518.67,642.21,1593.95,1411.5,14.62,21.6,545.7,2388.23,9066.83,1.3,48.16,514.83,2388.22,8159.36,8.651,0.03,396,2388,100.0,38.11,22.8119
2,253,0.0015,0.0005,100.0,518.67,642.41,1601.33,1409.77,14.62,21.6,547.46,2388.28,9079.9,1.3,48.08,514.4,2388.17,8124.83,8.587,0.03,396,2388,100.0,38.18,22.8774
2,254,-0.0034,-0.0001,100.0,518.67,642.02,1599.15,1413.6,14.62,21.6,546.94,2388.23,9081.34,1.3,47.99,514.11,2388.07,8142.91,8.604,0.03,394,2388,100.0,38.2,22.8909
2,255,-0.0001,0.0004,100.0,518.67,642.5,1593.19,1411.84,14.62,21.6,547.13,2388.28,9062.78,1.3,48.17,514.4,2388.17,8160.69,8.602,0.03,394,2388,100.0,38.02,22.9055
2,256,0.0005,-0.0,100.0,518.67,642.21,1597.16,1412.66,14.62,21.6,546.43,2388.22,9064.52,1.3,48.04,514.73,2388.19,8099.12,8.599,0.03,395,2388,100.0,38.22,22.8
2,257,0.0003,0.0004,100.0,518.67,642.01,1596.93,1412.91,14.62,21.6,546.35,2388.23,9091.48,1.3,48.21,515.28,2388.2,8124.16,8.636,0.03,396,2388,100.0,38.03,22.9005
2,258,0.0014,0.0006,100.0,518.67,642.24,1592.49,1414.73,14.62,21.6,545.71,2388.17,9070.49,1.3,48.04,514.71,2388.23,8136.85,8.569,0.03,397,2388,100.0,38.01,22.7976
2,259,0.0022,-0.0001,100.0,518.67,642.34,1597.28,1420.58,14.62,21.6,547.69,2388.16,9075.93,1.3,47.99,515.37,2388.19,8135.46,8.645,0.03,396,2388,100.0,38.14,22.7973
2,260,-0.001,-0.0,100.0,518.67,642.35,1598.12,1408.25,14.62,21.6,546.58,2388.23,9063.99,1.3,48.08,512.86,2388.15,8133.08,8.642,0.03,395,2388,100.0,38.07,22.9242
2,261,0.002,0.0003,100.0,518.67,642.24,1597.54,1415.43,14.62,21.6,546.97,2388.24,9081.95,1.3,48.09,514.94,2388.25,8156.02,8.585,0.03,396,2388,100.0,38.15,22.8899
2,262,-0.0022,-0.0002,100.0,518.67,642.62,1593.67,1415.23,14.62,21.6,546.67,2388.24,9063.06,1.3,48.16,513.94,2388.17,8147.69,8.667,0.03,396,2388,100.0,38.02,22.9025
2,263,-0.0006,-0.0004,100.0,518.67,642.33,1600.31,1417.16,14.62,21.6,547.65,2388.2,9059.88,1.3,47.91,514.77,2388.19,8162.26,8.636,0.03,395,2388,100.0,38.08,22.8477
2,264,-0.0033,0.0008,100.0,518.67,642.51,1596.67,1419.02,14.62,21.6,546.56,2388.24,9075.03,1.3,48.17,514.16,2388.25,8147.32,8.652,0.03,397,2388,100.0,38.07,22.8559
2,265,0.0016,-0.0002,100.0,518.67,642.4,1596.46,1412.8,14.62,21.6,545.77,2388.21,9080.83,1.3,48.22,514.02,2388.22,8161.46,8.63,0.03,398,2388,100.0,37.93,22.873
2,266,0.0023,0.0003,100.0,518.67,642.34,1595.25,1418.46,14.62,21.6,546.95,2388.33,9062.24,1.3,48.1,514.04,2388.17,8156.09,8.635,0.03,398,2388,100.0,38.08,22.8396
2,267,0.0002,-0.0002,100.0,518.67,642.38,1599.55,1417.2,14.62,21.6,546.0,2388.26,9071.06,1.3,48.29,513.82,2388.17,8145.69,8.578,0.03,395,2388,100.0,38.01,22.795
2,268,0.0004,-0.0,100.0,518.67,642.26,1597.49,1423.7,14.62,21.6,545.38,2388.31,9069.12,1.3,48.15,514.26,2388.19,8145.82,8.616,0.03,395,2388,100.0,38.02,22.8448
2,269,0.0012,0.0003,100.0,518.67,642.28,1597.1,1420.72,14.62,21.6,546.47,2388.27,9072.15,1.3,47.99,514.34,2388.22,8151.76,8.626,0.03,396,2388,100.0,37.99,22.8665
2,270,-0.0002,-0.0001,100.0,518.67,642.32,1596.1,1415.14,14.62,21.6,546.24,2388.36,9082.42,1.3,48.02,514.45,2388.16,8140.19,8.695,0.03,396,2388,100.0,38.08,22.8567
2,271,-0.002,-0.0003,100.0,518.67,642.11,1593.67,1405.6,14.62,21.6,547.68,2388.29,9059.44,1.3,48.06,514.16,2388.14,8154.49,8.66,0.03,395,2388,100.0,38.11,22.9042
2,272,0.0038,0.0009,100.0,518.67,642.2,1604.85,1415.64,14.62,21.6,546.61,2388.26,9074.04,1.3,47.98,514.25,2388.25,8143.53,8.641,0.03,396,2388,100.0,38.14,22.7434
2,273,0.0012,-0.0001,100.0,518.67,642.47,1599.59,1412.35,14.62,21.6,545.23,2388.26,9081.57,1.3,48.14,513.67,2388.17,8126.41,8.604,0.03,396,2388,100.0,37.95,22.88
2,274,-0.0001,0.0,100.0,518.67,642.36,1598.77,1420.32,14.62,21.6,546.7,2388.28,9075.34,1.3,48.11,514.32,2388.18,8138.83,8.618,0.03,396,2388,100.0,38.15,22.8812
2,275,-0.0025,0.0004,100.0,518.67,642.36,1598.3,1413.62,14.62,21.6,546.52,2388.21,9075.95,1.3,48.33,514.21,2388.26,8142.1,8.665,0.03,394,2388,100.0,38.23,22.8957
2,276,-0.0006,-0.0006,100.0,518.67,642.51,1592.21,1419.09,14.62,21.6,545.74,2388.34,9077.6,1.3,48.29,514.27,2388.12,8156.16,8.632,0.03,395,2388,100.0,38.14,22.9241
2,277,-0.0001,0.0006,100.0,518.67,642.47,1595.44,1414.85,14.62,21.6,545.81,2388.33,9066.76,1.3,48.11,514.76,2388.17,8139.62,8.675,0.03,397,2388,100.0,38.08,22.7847
2,278,-0.001,0.0,100.0,518.67,642.53,1593.66,1420.33,14.62,21.6,545.22,2388.24,9067.28,1.3,48.16,515.16,2388.21,8134.44,8.649,0.03,396,2388,100.0,38.05,22.8447
2,279,0.0024,-0.0,100.0,518.67,642.87,1599.39,1414.67,14.62,21.6,546.42,2388.25,9084.61,1.3,48.44,514.18,2388.17,8142.51,8.664,0.03,397,2388,100.0,38.07,22.819
2,280,0.003,-0.0001,100.0,518.67,642.72,1595.84,1419.29,14.62,21.6,546.16,2388.27,9082.22,1.3,48.08,513.8,2388.3,8156.37,8.572,0.03,395,2388,100.0,37.88,22.7647
2,281,-0.0063,-0.0,100.0,518.67,642.18,1596.93,1411.12,14.62,21.6,545.92,2388.37,9082.83,1.3,48.28,513.98,2388.3,8126.05,8.603,0.03,396,2388,100.0,38.2,22.8003
2,282,-0.0004,-0.0004,100.0,518.67,642.71,1599.65,1420.84,14.62,21.6,545.72,2388.23,9072.29,1.3,48.04,513.53,2388.18,8138.87,8.63,0.03,396,2388,100.0,38.02,22.7943
2,283,0.0004,-0.0003,100.0,518.67,642.51,1597.28,1411.74,14.62,21.6,545.58,2388.3,9081.01,1.3,48.31,514.11,2388.18,8156.16,8.667,0.03,395,2388,100.0,37.95,22.7034
2,284,0.0003,-0.0,100.0,518.67,642.77,1597.95,1423.15,14.62,21.6,546.77,2388.27,9077.99,1.3,48.0,514.19,2388.1,8141.64,8.661,0.03,396,2388,100.0,37.93,22.8475
2,285,-0.0002,-0.0001,100.0,518.67,642.5,1604.83,1422.49,14.62,21.6,546.32,2388.31,9052.68,1.3,48.1,513.81,2388.1,8131.01,8.589,0.03,396,2388,100.0,38.07,22.8588
2,286,0.0008,-0.0003,100.0,518.67,642.01,1591.69,1412.86,14.62,21.6,545.93,2388.25,9074.64,1.3,48.17,514.03,2388.26,8130.78,8.662,0.03,396,2388,100.0,37.98,22.846
2,287,0.0018,-0.0003,100.0,518.67,642.45,1597.84,1416.91,14.62,21.6,546.17,2388.39,9059.76,1.3,48.18,513.55,2388.23,8125.59,8.66,0.03,395,2388,100.0,37.94,22.7277
3,1,-0.0009,0.0003,100.0,518.67,641.0,1586.95,1406.76,14.62,21.6,553.62,2388.03,9045.77,1.3,47.14,520.2,2388.05,8125.45,8.407,0.03,391,2388,100.0,38.93,23.2591
3,2,-0.0003,0.0003,100.0,518.67,641.21,1585.07,1393.13,14.62,21.6,554.96,2388.04,9044.22,1.3,47.2,520.65,2388.07,8133.32,8.379,0.03,392,2388,100.0,38.98,23.3744
3,3,0.0031,0.0002,100.0,518.67,640.96,1575.48,1401.49,14.62,21.6,553.95,2388.01,9039.76,1.3,47.29,521.2,2388.04,8141.61,8.422,0.03,392,2388,100.0,38.88,23.2962
3,4,0.0002,0.0003,100.0,518.67,641.19,1591.5,1409.23,14.62,21.6,551.52,2388.07,9046.17,1.3,47.12,520.64,2387.98,8137.68,8.359,0.03,391,2388,100.0,38.91,23.32
3,5,0.0013,-0.0002,100.0,518.67,640.8,1583.82,1401.46,14.62,21.6,552.55,2388.0,9039.95,1.3,47.01,521.29,2388.03,8135.81,8.435,0.03,392,2388,100.0,38.84,23.3953
3,6,-0.0005,0.0002,100.0,518.67,641.05,1579.86,1392.42,14.62,21.6,554.37,2388.05,9058.05,1.3,47.11,521.57,2387.96,8133.06,8.408,0.03,392,2388,100.0,38.98,23.248
3,7,-0.0027,0.0,100.0,518.67,640.96,1595.6,1403.41,14.62,21.6,553.05,2387.92,9042.66,1.3,47.25,521.44,2388.06,8133.34,8.4,0.03,392,2388,100.0,38.82,23.3664
3,8,-0.0004,-0.0,100.0,518.67,640.51,1584.95,1404.15,14.62,21.6,553.19,2388.05,9039.17,1.3,47.38,520.42,2387.99,8117.18,8.423,0.03,394,2388,100.0,38.92,23.2344
3,9,0.0023,-0.0001,100.0,518.67,641.42,1588.02,1389.13,14.62,21.6,554.16,2388.02,9042.92,1.3,47.17,519.69,2388.01,8157.28,8.437,0.03,394,2388,100.0,38.93,23.3262
3,10,0.0039,0.0001,100.0,518.67,641.04,1588.77,1406.82,14.62,21.6,553.12,2388.02,9057.88,1.3,47.36,519.9,2388.11,8123.14,8.406,0.03,392,2388,100.0,39.07,23.2842
3,11,-0.0017,0.0003,100.0,518.67,641.28,1585.17,1404.47,14.62,21.6,553.21,2387.92,9040.76,1.3,47.5,521.39,2388.02,8150.88,8.411,0.03,392,2388,100.0,38.85,23.263
3,12,-0.0004,0.0003,100.0,518.67,641.14,1587.94,1405.33,14.62,21.6,552.88,2387.95,9052.67,1.3,47.24,520.57,2388.01,8162.01,8.377,0.03,391,2388,100.0,38.87,23.2477
3,13,0.0006,0.0002,100.0,518.67,641.43,1581.35,1399.08,14.62,21.6,553.88,2388.13,9059.24,1.3,47.27,520.05,2387.99,8123.98,8.438,0.03,392,2388,100.0,38.73,23.2419
3,14,0.0018,0.0001,100.0,518.67,641.26,1587.09,1407.91,14.62,21.6,553.14,2387.98,9053.72,1.3,46.96,520.36,2388.01,8114.8,8.392,0.03,393,2388,100.0,38.85,23.266
3,15,0.0006,0.0,100.0,518.67,641.44,1586.38,1395.68,14.62,21.6,553.55,2388.0,9041.82,1.3,47.34,520.35,2388.1,8127.11,8.396,0.03,393,2388,100.0,38.9,23.2665
3,16,0.0014,-0.0,100.0,518.67,641.19,1589.57,1404.11,14.62,21.6,554.1,2387.91,9068.38,1.3,47.07,520.06,2388.02,8129.58,8.453,0.03,392,2388,100.0,38.84,23.2264
3,17,0.0006,-0.0,100.0,518.67,641.17,1584.49,1399.67,14.62,21.6,553.81,2388.0,9045.14,1.3,47.37,520.32,2388.06,8120.56,8.37,0.03,392,2388,100.0,38.75,23.2486
3,18,-0.0013,0.0002,100.0,518.67,641.08,1586.66,1402.44,14.62,21.6,553.18,2388.06,9045.85,1.3,47.48,520.18,2387.95,8133.77,8.4,0.03,393,2388,100.0,38.99,23.2104
3,19,0.0007,-0.0005,100.0,518.67,641.27,1583.62,1399.41,14.62,21.6,553.59,2388.08,9052.52,1.3,47.19,521.05,2387.98,8105.65,8.44,0.03,392,2388,100.0,38.88,23.2279
3,20,0.0012,0.0004,100.0,518.67,640.87,1584.64,1401.71,14.62,21.6,552.71,2388.0,9056.28,1.3,47.24,520.29,2387.94,8158.25,8.388,0.03,392,2388,100.0,38.8,23.3398
3,21,-0.0026,0.0006,100.0,518.67,641.37,1587.66,1398.17,14.62,21.6,552.63,2388.1,9044.81,1.3,47.3,519.9,2387.97,8140.66,8.445,0.03,393,2388,100.0,38.65,23.2945
3,22,0.005,-0.0001,100.0,518.67,641.66,1585.69,1396.72,14.62,21.6,553.65,2387.99,9047.9,1.3,47.4,520.14,2388.05,8134.7,8.445,0.03,392,2388,100.0,38.81,23.1922
3,23,0.0026,-0.0002,100.0,518.67,641.47,1585.84,1403.12,14.62,21.6,552.36,2387.95,9044.38,1.3,47.29,520.21,2388.08,8126.58,8.406,0.03,391,2388,100.0,38.82,23.3049
3,24,0.0025,0.0002,100.0,518.67,641.36,1591.7,1403.74,14.62,21.6,552.73,2387.97,9047.48,1.3,47.33,520.09,2388.12,8132.99,8.469,0.03,392,2388,100.0,38.75,23.1665
3,25,-0.0015,0.0002,100.0,518.67,641.21,1589.5,1403.24,14.62,21.6,554.17,2388.04,9062.38,1.3,47.29,520.38,2388.07,8134.6,8.364,0.03,393,2388,100.0,38.87,23.2565
3,26,0.0009,-0.0005,100.0,518.67,641.04,1587.98,1404.26,14.62,21.6,552.75,2388.06,9053.33,1.3,47.22,518.86,2388.05,8134.27,8.418,0.03,391,2388,100.0,38.82,23.2141
3,27,0.0011,0.0006,100.0,518.67,640.69,1584.71,1401.88,14.62,21.6,551.81,2388.14,9054.41,1.3,47.34,519.85,2388.01,8144.84,8.406,0.03,393,2388,100.0,38.73,23.1865
3,28,0.0052,0.0001,100.0,518.67,641.39,1590.29,1397.13,14.62,21.6,551.24,2388.01,9049.77,1.3,47.43,520.01,2388.02,8132.2,8.41,0.03,391,2388,100.0,38.82,23.2565
3,29,0.0032,-0.0002,100.0,518.67,641.42,1586.09,1407.68,14.62,21.6,552.83,2388.03,9061.25,1.3,47.45,519.52,2387.97,8128.97,8.486,0.03,394,2388,100.0,38.67,23.1606
3,30,0.0025,-0.0003,100.0,518.67,641.38,1585.16,1409.48,14.62,21.6,553.35,2388.06,9055.7,1.3,47.11,518.73,2388.02,8135.48,8.408,0.03,392,2388,100.0,38.79,23.2443
3,31,-0.0003,0.0002,100.0,518.67,640.97,1586.01,1409.71,14.62,21.6,552.69,2388.17,9042.62,1.3,47.48,520.62,2388.02,8142.91,8.414,0.03,392,2388,100.0,38.77,23.2533
3,32,0.0022,0.0005,100.0,518.67,641.25,1590.73,1401.85,14.62,21.6,552.69,2388.08,9057.32,1.3,47.17,519.19,2388.04,8112.43,8.47,0.03,393,2388,100.0,38.77,23.1546
3,33,0.0028,0.0006,100.0,518.67,641.31,1588.74,1404.13,14.62,21.6,552.45,2388.05,9061.3,1.3,47.69,519.01,2388.03,8118.6,8.494,0.03,392,2388,100.0,38.62,23.2397
3,34,0.0035,0.0002,100.0,518.67,641.34,1588.51,1409.08,14.62,21.6,552.41,2388.03,9044.84,1.3,47.35,520.22,2388.07,8140.58,8.452,0.03,393,2388,100.0,38.67,23.1896
3,35,0.0004,0.0001,100.0,518.67,641.37,1586.93,1402.01,14.62,21.6,552.98,2388.08,9052.44,1.3,47.34,519.57,2388.05,8110.37,8.402,0.03,392,2388,100.0,38.74,23.1903
3,36,0.003,-0.0004,100.0,518.67,641.11,1591.97,1404.14,14.62,21.6,553.62,2388.03,9053.63,1.3,47.37,518.61,2388.02,8143.59,8.466,0.03,393,2388,100.0,38.69,23.1666
3,37,0.0025,-0.0001,100.0,518.67,641.38,1587.97,1409.57,14.62,21.6,551.57,2388.0,9059.18,1.3,47.4,519.33,2388.09,8135.35,8.453,0.03,393,2388,100.0,38.68,23.2751
3,38,-0.0016,0.0002,100.0,518.67,641.68,1583.42,1402.45,14.62,21.6,553.0,2388.06,9048.79,1.3,47.54,520.11,2387.98,8118.74,8.46,0.03,393,2388,100.0,38.69,23.2278
3,39,-0.0014,-0.0006,100.0,518.67,641.22,1587.8,1402.82,14.62,21.6,551.17,2388.04,9061.97,1.3,47.58,520.07,2388.0,8119.42,8.469,0.03,393,2388,100.0,38.74,23.0904
3,40,-0.0017,-0.0,100.0,518.67,641.46,1589.98,1404.6,14.62,21.6,552.26,2388.1,9057.42,1.3,47.43,519.3,2388.05,8139.17,8.464,0.03,393,2388,100.0,38.81,23.2015
3,41,-0.0013,0.0003,100.0,518.67,641.0,1584.5,1405.47,14.62,21.6,551.42,2388.05,9050.19,1.3,47.37,519.87,2388.08,8133.21,8.441,0.03,392,2388,100.0,38.81,23.2151
3,42,-0.0014,0.0002,100.0,518.67,641.33,1586.95,1405.96,14.62,21.6,551.92,2388.08,9051.17,1.3,47.52,520.29,2388.01,8113.54,8.399,0.03,393,2388,100.0,38.64,23.1931
3,43,0.0003,-0.0005,100.0,518.67,640.91,1588.77,1404.87,14.62,21.6,551.08,2388.1,9065.46,1.3,47.48,518.89,2388.05,8117.21,8.492,0.03,393,2388,100.0,38.54,23.1649
3,44,0.0009,-0.0001,100.0,518.67,641.3,1584.28,1406.69,14.62,21.6,550.74,2388.06,9063.26,1.3,47.4,520.15,2388.07,8137.75,8.458,0.03,393,2388,100.0,38.66,23.162
3,45,0.0011,-0.0003,100.0,518.67,641.11,1584.65,1412.71,14.62,21.6,552.17,2388.02,9060.52,1.3,47.44,519.35,2388.0,8135.69,8.45,0.03,392,2388,100.0,38.73,23.0974
3,46,0.0011,0.0002,100.0,518.67,641.17,1585.62,1403.73,14.62,21.6,551.85,2388.1,9069.76,1.3,47.39,518.34,2388.09,8154.05,8.476,0.03,392,2388,100.0,38.66,23.1156
3,47,0.0013,-0.0004,100.0,518.67,641.32,1585.14,1405.23,14.62,21.6,552.01,2388.08,9047.88,1.3,47.54,519.14,2388.0,8160.83,8.48,0.03,393,2388,100.0,38.78,23.2608
3,48,-0.0003,0.0001,100.0,518.67,641.16,1587.78,1404.03,14.62,21.6,552.05,2388.11,9057.8,1.3,47.31,518.65,2388.03,8130.64,8.499,0.03,392,2388,100.0,38.63,23.2136
3,49,-0.0006,0.0001,100.0,518.67,641.38,1589.06,1404.01,14.62,21.6,550.88,2388.06,9058.39,1.3,47.54,519.83,2388.04,8151.86,8.449,0.03,394,2388,100.0,38.72,23.1175
3,50,0.0006,-0.0,100.0,518.67,641.58,1587.68,1403.8,14.62,21.6,551.71,2388.13,9054.34,1.3,47.7,518.71,2388.03,8152.48,8.456,0.03,394,2388,100.0,38.72,23.1526
3,51,-0.0036,-0.0,100.0,518.67,641.45,1591.92,1411.48,14.62,21.6,552.2,2388.12,9064.86,1.3,47.55,518.03,2388.05,8120.41,8.465,0.03,394,2388,100.0,38.67,23.2149
3,52,0.0007,-0.0004,100.0,518.67,640.81,1588.93,1404.37,14.62,21.6,550.66,2388.05,9054.84,1.3,47.58,519.06,2388.14,8121.93,8.499,0.03,393,2388,100.0,38.69,23.1329
3,53,0.0021,0.0001,100.0,518.67,641.27,1588.52,1404.37,14.62,21.6,550.92,2388.09,9059.68,1.3,47.5,519.6,2388.1,8134.35,8.481,0.03,393,2388,100.0,38.67,23.0607
3,54,-0.0006,-0.0004,100.0,518.67,641.77,1588.44,1404.66,14.62,21.6,551.84,2388.03,9056.07,1.3,47.46,518.02,2388.03,8132.32,8.472,0.03,392,2388,100.0,38.72,23.1441
3,55,0.0001,0.0001,100.0,518.67,641.26,1590.06,1404.06,14.62,21.6,551.89,2388.17,9062.56,1.3,47.63,518.59,2387.98,8152.49,8.538,0.03,394,2388,100.0,38.6,23.0886
3,56,-0.0021,-0.0005,100.0,518.67,641.44,1593.57,1405.06,14.62,21.6,552.32,2388.07,9073.17,1.3,47.77,518.74,2388.03,8143.06,8.468,0.03,392,2388,100.0,38.72,23.2044
3,57,0.0003,-0.0004,100.0,518.67,641.17,1589.14,1403.73,14.62,21.6,552.07,2388.13,9068.03,1.3,47.39,518.6,2388.1,8140.15,8.526,0.03,394,2388,100.0,38.76,23.1678
3,58,0.0021,-0.0001,100.0,518.67,641.49,1591.62,1412.28,14.62,21.6,551.36,2388.17,9039.59,1.3,47.34,519.07,2388.07,8142.13,8.483,0.03,394,2388,100.0,38.54,23.1665
3,59,0.002,0.0004,100.0,518.67,642.0,1589.69,1407.03,14.62,21.6,551.04,2388.09,9065.65,1.3,47.45,519.09,2388.07,8132.82,8.49,0.03,393,2388,100.0,38.57,23.05
